_step,epoch,action_dit_loss,learning_rate/base,learning_rate/pi05_model.paligemma_with_expert.gemma_expert,timing/data,timing/model,rtc_postfix_count,_runtime,_timestamp
5930,0.67,0.0007678578258492053,1.7964561887538558e-05,8.982280943769278e-05,0.0002420210003037937,0.7301536449995183,106,4424.714472099,1786046468.9449048
5940,0.67,0.0035118868108838797,1.795460216147616e-05,8.97730108073808e-05,0.0002726459997575148,0.6969615440002599,104,4432.091302925,1786046476.051127
5950,0.67,0.0009406488970853388,1.794462125048948e-05,8.972310625244741e-05,0.00023353300002781907,0.7306435190002958,114,4439.836246188,1786046483.42797
5960,0.67,0.0020525541622191668,1.7934619184982104e-05,8.967309592491052e-05,0.0002522940003473195,0.6881711719997838,117,4447.281820453,1786046491.1728418
5970,0.67,0.0006137298187240958,1.7924595995422055e-05,8.962297997711027e-05,0.00023460700049326988,0.7122167159996025,104,4454.402348216,1786046498.6184196
5980,0.67,0.0011744877556338906,1.7914551712341714e-05,8.957275856170855e-05,0.00021251199996186187,0.7403186299998197,104,4461.691881886,1786046505.73899
5990,0.67,0.005762334447354078,1.79044863663377e-05,8.952243183168849e-05,0.0007364150005741976,0.7569707180000478,109,4469.744465073,1786046513.028513
6000,0.68,0.0031300848349928856,1.7894399988070804e-05,8.947199994035401e-05,0.0002228779994766228,0.8736093830002574,108,4501.338565427,1786046521.0811472
6010,0.68,0.0008857717621140182,1.7884292608265888e-05,8.942146304132945e-05,0.00026117499965039315,0.7401569539997581,111,4508.512253247,1786046552.675124
6020,0.68,0.0061836387030780315,1.7874164257711784e-05,8.937082128855891e-05,0.00022086299941292964,0.7428716589993201,116,4515.812124826,1786046559.8487947
6030,0.68,0.0005805765395052731,1.7864014967261195e-05,8.932007483630598e-05,0.0002654049994816887,0.7178556680000838,113,4523.587521215,1786046567.1487834
6040,0.68,0.0022825561463832855,1.7853844767830632e-05,8.926922383915316e-05,0.00022316899958241265,0.6881757239998478,113,4530.846050486,1786046574.924152
6050,0.68,0.003502503503113985,1.784365369040028e-05,8.921826845200139e-05,0.00021694299994123867,0.714333459000045,107,4537.994037864,1786046582.182664
6060,0.68,0.00296015664935112,1.7833441766013927e-05,8.916720883006963e-05,0.00022053900011087535,0.6819774309997229,111,4545.196473741,1786046589.3305783
6070,0.68,0.00491295475512743,1.7823209025778872e-05,8.911604512889436e-05,0.00022189900028024567,0.6821247130001211,109,4553.069467018,1786046596.533179
6080,0.68,0.0029167889151722193,1.781295550086581e-05,8.906477750432904e-05,0.00020442999993974809,0.7223573460005355,107,4560.453135955,1786046604.4060535
6090,0.69,0.003044221783056855,1.7802681222508758e-05,8.901340611254379e-05,0.00026013400020019617,0.693508259999362,115,4567.472615587,1786046611.7896876
6100,0.69,0.0005904315039515495,1.779238622200495e-05,8.896193111002475e-05,0.0002279009995618253,0.6844576909998068,114,4575.019253189,1786046618.8092058
6110,0.69,0.003391651436686516,1.7782070530714742e-05,8.891035265357372e-05,0.00038251800015132176,0.936179637999885,108,4582.676247392,1786046626.3559241
6120,0.69,0.0009486369672231376,1.7771734180061523e-05,8.885867090030761e-05,0.00029638900014106184,0.9116296560005139,114,4590.113320306,1786046634.0128136
6130,0.69,0.0016251149354502559,1.77613772015316e-05,8.8806886007658e-05,0.00023080599930835888,0.6787148789999264,113,4597.211593648,1786046641.450019
6140,0.69,0.003870689542964101,1.775099962667414e-05,8.875499813337069e-05,0.00021753900000476278,0.7086896629998591,114,4604.62704129,1786046648.5481758
6150,0.69,0.00423714704811573,1.774060148710102e-05,8.87030074355051e-05,0.00024333900000783615,0.7018963939999594,105,4612.315471964,1786046655.963681
6160,0.69,0.004059764556586742,1.773018281448679e-05,8.865091407243394e-05,0.00041337800030305516,0.6995821509999587,110,4619.603199479,1786046663.652108
6170,0.69,0.0016441494226455688,1.7719743640568524e-05,8.859871820284261e-05,0.0002803349998430349,0.6915726460001679,110,4626.754841686,1786046670.9397783
6180,0.7,0.0023786297533661127,1.770928399714576e-05,8.85464199857288e-05,0.0002020660003836383,0.7102349420001701,115,4634.276212673,1786046678.0914972
6190,0.7,0.002061438048258424,1.769880391608039e-05,8.849401958040193e-05,0.00027233299988438375,0.971386963000441,120,4641.962401555,1786046685.6128535
6200,0.7,0.0005558438133448362,1.7688303429296548e-05,8.844151714648274e-05,0.00043542599996726494,0.72818993600049,111,4649.224949798,1786046693.2990518
6210,0.7,0.0020620040595531464,1.7677782568780547e-05,8.838891284390274e-05,0.00020391299949551467,0.6895580089994837,109,4656.326498946,1786046700.5611918
6220,0.7,0.000898375641554594,1.7667241366580753e-05,8.833620683290375e-05,0.0002063669999188278,0.6903507260003607,118,4663.832883022,1786046707.6630986
6230,0.7,0.002481232862919569,1.765667985480749e-05,8.828339927403745e-05,0.00023875399983808165,0.7032905799997025,106,4671.444749211,1786046715.1695342
6240,0.7,0.019123507663607597,1.7646098065632956e-05,8.823049032816479e-05,0.0002801269993142341,0.7118422260000443,114,4678.662245932,1786046722.781374
6250,0.7,0.0016323539894074202,1.7635496031291118e-05,8.817748015645558e-05,0.00021252300030027982,0.6973750059996746,107,4685.835205468,1786046729.9988923
6260,0.7,0.002205135300755501,1.762487378407761e-05,8.812436892038805e-05,0.0002230299996881513,0.7022621769992838,111,4693.278679822,1786046737.172003
6270,0.71,0.0016698348335921764,1.761423135634964e-05,8.807115678174819e-05,0.0002309950004928396,0.8538169720004589,111,4700.953536639,1786046744.615351
6280,0.71,0.002794171217828989,1.7603568780525886e-05,8.801784390262944e-05,0.0005537170000025071,0.7059450800006744,105,4708.207820016,1786046752.290221
6290,0.71,0.0013952702283859253,1.759288608908641e-05,8.796443044543204e-05,0.0002269570004500565,0.6857588029997714,119,4715.322669571,1786046759.544437
6300,0.71,0.003405514173209667,1.7582183314572535e-05,8.791091657286268e-05,0.0002245599998786929,0.6977189859999271,110,4722.850896945,1786046766.6592486
6310,0.71,0.0010421467013657093,1.7571460489586775e-05,8.785730244793387e-05,0.0006725439998263028,0.8758169160000762,107,4730.473743736,1786046774.1874962
6320,0.71,0.003251373302191496,1.7560717646792704e-05,8.780358823396352e-05,0.00020242499977030093,0.6853112879998662,116,4737.886947597,1786046781.8102496
6330,0.71,0.0008586759213358164,1.7549954818914896e-05,8.774977409457448e-05,0.00022632199943473097,0.6965650100000857,108,4745.096032593,1786046789.2234848
6340,0.71,0.0007623718702234328,1.7539172038738784e-05,8.769586019369392e-05,0.00023235300068336073,0.7274819790000038,113,4752.447251215,1786046796.432397
6350,0.71,0.0012939389562234282,1.752836933911059e-05,8.764184669555294e-05,0.0002032550000876654,0.7084927120004068,106,4760.423748014,1786046803.7838557
6360,0.72,0.0034288864117115736,1.751754675293721e-05,8.758773376468606e-05,0.00022119999994174577,0.7448097569995298,107,4767.670471543,1786046811.7604148
6370,0.72,0.0002657119766809046,1.7506704313186113e-05,8.753352156593057e-05,0.00026584499937598594,0.6818557259994122,114,4774.792481138,1786046819.0071082
6380,0.72,0.00033816826180554926,1.7495842052885262e-05,8.74792102644263e-05,0.00040589099990029354,0.7514837440003248,103,4782.668334533,1786046826.1291285
6390,0.72,0.0009366761660203338,1.7484960005122974e-05,8.742480002561487e-05,0.00022968499979469925,0.9373047440003575,108,4790.155245854,1786046834.0050282
6400,0.72,0.00050934316823259,1.7474058203047863e-05,8.73702910152393e-05,0.00018251599976792932,0.7181965999998283,110,4797.518775243,1786046841.491948
6410,0.72,0.000774528831243515,1.74631366798687e-05,8.731568339934349e-05,0.00021207400004641386,0.722934845999589,112,4804.653741221,1786046848.8554258
6420,0.72,0.0030450448393821716,1.7452195468854348e-05,8.726097734427173e-05,0.00021909499992034398,0.6967333550001058,107,4812.237898082,1786046855.990213
6430,0.72,0.0014136990066617727,1.7441234603333625e-05,8.720617301666811e-05,0.0002935960001195781,0.7247795029998088,106,4819.821496812,1786046863.5745142
6440,0.72,0.00037254331982694566,1.743025411669523e-05,8.715127058347615e-05,0.00020344800032034982,0.70478194000043,109,4827.158641733,1786046871.1582026
6450,0.73,0.0019432902336120605,1.7419254042387635e-05,8.709627021193817e-05,0.000310615999296715,0.6969700760000705,112,4834.222410006,1786046878.495092
6460,0.73,0.0019690562039613724,1.740823441391897e-05,8.704117206959486e-05,0.0002881010004784912,0.6982774879998033,106,4841.703868618,1786046885.5590818
6470,0.73,0.00043559400364756584,1.7397195264856933e-05,8.698597632428466e-05,0.00029544100016209995,0.707568750000064,112,4849.428906288,1786046893.0404332
6480,0.73,0.003379492089152336,1.738613662882869e-05,8.693068314414344e-05,0.00020567699993989663,0.6808519629994407,113,4856.725008909,1786046900.7655692
6490,0.73,0.0015343462582677603,1.737505853952076e-05,8.687529269760381e-05,0.00023129399960453156,0.7214112869996825,104,4863.818178463,1786046908.0616615
6500,0.73,0.0005916954833082855,1.736396103067893e-05,8.681980515339464e-05,0.0002306830001543858,0.7057110249998004,113,4871.52592511,1786046915.1548505
6510,0.73,0.002247673226520419,1.735284413610813e-05,8.676422068054065e-05,0.00021275499966577627,0.697557350000352,107,4878.967166393,1786046922.86257
6520,0.73,0.0015572301344946027,1.7341707889672355e-05,8.670853944836176e-05,0.0002365340005781036,0.9163136170000143,110,4886.242841538,1786046930.3037505
6530,0.74,0.0017040196107700467,1.7330552325294535e-05,8.665276162647267e-05,0.0005861740000909776,0.6948994590002258,106,4893.340074642,1786046937.579492
6540,0.74,0.0006074514822103083,1.7319377476956466e-05,8.659688738478232e-05,0.00022607899973081658,0.7466493350002565,108,4901.137444733,1786046944.6766825
6550,0.74,0.0003762867418117821,1.730818337869866e-05,8.65409168934933e-05,0.00020889100051135756,0.7241746059999059,114,4908.370784482,1786046952.4742832
6560,0.74,0.0024105513002723455,1.729697006462029e-05,8.648485032310145e-05,0.00026801700005307794,0.6937167940004656,118,4916.109561726,1786046959.7074015
6570,0.74,0.0006261810776777565,1.7285737568879054e-05,8.642868784439527e-05,0.0003694619999805582,0.7471228820004399,118,4923.28454153,1786046967.44625
6580,0.74,0.001919363858178258,1.7274485925691084e-05,8.63724296284554e-05,0.0002005140004257555,0.7463435390000086,113,4930.888600151,1786046974.6211853
6590,0.74,0.005815243814140558,1.726321516933083e-05,8.631607584665414e-05,0.000314361999699031,0.871728609999991,106,4938.467711341,1786046982.2251718
6600,0.74,0.00386848789639771,1.7251925334130976e-05,8.625962667065488e-05,0.00023747500017634593,0.913780523999776,120,4945.763805402,1786046989.8043723
6610,0.74,0.0013281176798045635,1.7240616454482317e-05,8.620308227241158e-05,0.00021639499937009532,0.702068595000128,107,4952.937467733,1786046997.1004276
6620,0.75,0.00046091582044027746,1.7229288564833663e-05,8.614644282416831e-05,0.0002553059994170326,0.7577964540005269,115,4960.627414435,1786047004.2741086
6630,0.75,0.0002816288033500314,1.7217941699691727e-05,8.608970849845863e-05,0.0002434129992252565,0.6802457789999607,118,4968.093725332,1786047011.9640598
6640,0.75,0.002530865604057908,1.720657589362103e-05,8.603287946810515e-05,0.00029112900028849253,0.6882690309994359,107,4975.313366612,1786047019.4303682
6650,0.75,0.003563238075003028,1.7195191181243786e-05,8.597595590621893e-05,0.0002138660001946846,0.7191837619993748,117,4982.468279478,1786047026.650021
6660,0.75,0.004667685832828283,1.7183787597239808e-05,8.591893798619903e-05,0.00022184199951880146,0.7440240410005572,116,4990.154135285,1786047033.804937
6670,0.75,0.0038113356567919254,1.717236517634639e-05,8.586182588173195e-05,0.00023063099979481194,0.7203352030001042,113,4997.493747041,1786047041.4907353
6680,0.75,0.003923099488019943,1.71609239533582e-05,8.5804619766791e-05,0.00022941799943509977,0.7166142590003801,114,5005.064242271,1786047048.8303933
6690,0.75,0.00567606883123517,1.7149463963127196e-05,8.574731981563597e-05,0.00019861700002365978,0.6911305949997768,104,5012.12851693,1786047056.4009223
6700,0.75,0.0014055290957912803,1.713798524056249e-05,8.568992620281244e-05,0.0006799290003982605,0.7054923140003666,108,5019.78416449,1786047063.4651046
6710,0.76,0.004735868889838457,1.7126487820630263e-05,8.563243910315131e-05,0.00021977300002617994,0.7220588469999711,112,5027.125552307,1786047071.120797
6720,0.76,0.0003571772831492126,1.7114971738353652e-05,8.557485869176826e-05,0.0005967439992673462,0.6865963180007384,108,5034.521991108,1786047078.4621708
6730,0.76,0.0029230730142444372,1.7103437028812636e-05,8.551718514406318e-05,0.00020040600065840408,0.7313507070002743,109,5041.569720033,1786047085.8586216
6740,0.76,0.00024117219436448067,1.7091883727143946e-05,8.545941863571974e-05,0.00023498300015489804,0.682558753000194,109,5048.96917998,1786047092.9063323
6750,0.76,0.003389806719496846,1.7080311868540943e-05,8.540155934270471e-05,0.000446214000476175,0.6820668529999239,102,5056.355614267,1786047100.3057852
6760,0.76,0.0023692490067332983,1.706872148825351e-05,8.534360744126755e-05,0.00021801999992021592,0.6994534569994357,114,5063.400300137,1786047107.692201
6770,0.76,0.006237290799617767,1.705711262158796e-05,8.52855631079398e-05,0.00025783399996726075,0.7340899640003045,112,5070.719580303,1786047114.7369597
6780,0.76,0.0006836780812591314,1.7045485303906914e-05,8.522742651953456e-05,0.000274450999313558,0.7224443830000382,115,5078.111907177,1786047122.05625
6790,0.76,0.0019137819763273,1.7033839570629193e-05,8.516919785314596e-05,0.0002525529998820275,0.6975393800003076,103,5085.368731859,1786047129.448593
6800,0.77,0.005568113178014755,1.7022175457229726e-05,8.511087728614862e-05,0.00031152199971984373,0.6942255459998705,113,5092.917981599,1786047136.705414
6810,0.77,0.005092897918075323,1.7010492999239422e-05,8.50524649961971e-05,0.00020319800023571588,0.9253313839999464,112,5100.082809712,1786047144.2546291
6820,0.77,0.0011172457598149776,1.6998792232245072e-05,8.499396116122536e-05,0.00020590500025718939,0.6892088750000767,110,5107.966074699,1786047151.4194584
6830,0.77,0.0006987791275605559,1.6987073191889248e-05,8.493536595944623e-05,0.0002178900003855233,0.6825729570000476,109,5115.42055661,1786047159.3026829
6840,0.77,0.0006462949677370489,1.6975335913870178e-05,8.487667956935088e-05,0.00021717699928558432,0.7219865410006605,106,5122.605589343,1786047166.7571702
6850,0.77,0.0017155228415504098,1.696358043394164e-05,8.48179021697082e-05,0.00021592499979306012,0.7056442129996867,112,5130.070211257,1786047173.9421902
6860,0.77,0.0015190193662419915,1.695180678791287e-05,8.475903393956434e-05,0.00022011700002622092,0.7193215090001104,104,5137.787818069,1786047181.4068239
6870,0.77,0.0011185448383912444,1.6940015011648432e-05,8.470007505824216e-05,0.00027141899954585824,0.7021904920002271,112,5145.200356848,1786047189.1244044
6880,0.77,0.0028512030839920044,1.6928205141068125e-05,8.464102570534061e-05,0.00023270600013347575,0.7229071330002625,104,5152.319497769,1786047196.5369852
6890,0.78,0.0019646689761430025,1.6916377212146862e-05,8.458188606073431e-05,0.00022927400004846277,0.7514954510006646,104,5159.830467869,1786047203.6561532
6900,0.78,0.0005348210106603801,1.6904531260914566e-05,8.452265630457284e-05,0.0002481459996488411,0.939266256999872,104,5167.630494402,1786047211.1671429
6910,0.78,0.009030082263052464,1.6892667323456056e-05,8.446333661728028e-05,0.00021598700004687998,0.8423001809997004,111,5175.007442161,1786047218.967122
6920,0.78,0.0009124553180299699,1.6880785435910953e-05,8.440392717955476e-05,0.000697071000104188,0.9471603890006008,112,5182.04172959,1786047226.3437593
6930,0.78,0.00426256051287055,1.6868885634473532e-05,8.434442817236766e-05,0.0003004179998242762,0.6995803240006353,118,5189.389312216,1786047233.3783412
6940,0.78,0.004772000480443239,1.6856967955392657e-05,8.428483977696328e-05,0.0002642149993334897,0.7072156750000431,111,5197.172716905,1786047240.7259521
6950,0.78,0.0010122339008376002,1.6845032434971652e-05,8.422516217485826e-05,0.00021825699968758272,0.725862087000678,110,5204.634685877,1786047248.5092993
6960,0.78,0.0008265636279247701,1.683307910956818e-05,8.416539554784089e-05,0.00021106500025780406,0.7278416069993909,109,5211.683856338,1786047255.9713297
6970,0.78,0.0012726258719339967,1.682110801559414e-05,8.410554007797069e-05,0.00020195500019326573,0.7251711110002361,115,5219.080341834,1786047263.0204852
6980,0.79,0.0009867609478533268,1.6809119189515558e-05,8.404559594757778e-05,0.00022367699966707733,0.8814833900005397,108,5226.785974692,1786047270.416994
